2024-03-03 22:39:03,089 INFO    StreamThr :18481 [internal.py:wandb_internal():86] W&B internal server running at pid: 18481, started at: 2024-03-03 22:39:03.088402
2024-03-03 22:39:15,667 INFO    SenderThread:18481 [sender.py:send_artifact():1494] sent artifact job-git_github.com_honwang0054_plr-exercise.git_scripts_train.py - {'id': 'QXJ0aWZhY3Q6NzM5MjEzOTkw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0NDk5MzgxNQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzM5MTU4MDcy', 'versionIndex': 0}}}
2024-03-03 22:39:15,667 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: defer
2024-03-03 22:39:15,667 INFO    SenderThread:18481 [sender.py:send_request_defer():613] handle sender defer: 9
2024-03-03 22:39:15,667 INFO    SenderThread:18481 [dir_watcher.py:finish():358] shutting down directory watcher
2024-03-03 22:39:15,667 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: status_report
2024-03-03 22:39:15,754 INFO    SenderThread:18481 [dir_watcher.py:finish():388] scan: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files
2024-03-03 22:39:15,754 INFO    SenderThread:18481 [dir_watcher.py:finish():402] scan save: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/requirements.txt requirements.txt
2024-03-03 22:39:15,754 INFO    SenderThread:18481 [dir_watcher.py:finish():402] scan save: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/output.log output.log
2024-03-03 22:39:15,754 INFO    SenderThread:18481 [dir_watcher.py:finish():402] scan save: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/config.yaml config.yaml
2024-03-03 22:39:15,754 INFO    SenderThread:18481 [dir_watcher.py:finish():402] scan save: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/wandb-summary.json wandb-summary.json
2024-03-03 22:39:15,755 INFO    SenderThread:18481 [dir_watcher.py:finish():402] scan save: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/wandb-metadata.json wandb-metadata.json
2024-03-03 22:39:15,755 INFO    SenderThread:18481 [sender.py:transition_state():617] send defer: 10
2024-03-03 22:39:15,755 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: poll_exit
2024-03-03 22:39:15,757 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: defer
2024-03-03 22:39:15,757 INFO    HandlerThread:18481 [handler.py:handle_request_defer():172] handle defer: 10
2024-03-03 22:39:15,758 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: defer
2024-03-03 22:39:15,758 INFO    SenderThread:18481 [sender.py:send_request_defer():613] handle sender defer: 10
2024-03-03 22:39:15,758 INFO    SenderThread:18481 [file_pusher.py:finish():172] shutting down file pusher
2024-03-03 22:39:16,186 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-03 22:39:16,186 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: poll_exit
2024-03-03 22:39:16,708 INFO    wandb-upload_2:18481 [upload_job.py:push():131] Uploaded file /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/requirements.txt
2024-03-03 22:39:17,190 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-03 22:39:17,190 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: poll_exit
2024-03-03 22:39:17,228 INFO    wandb-upload_1:18481 [upload_job.py:push():131] Uploaded file /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/output.log
2024-03-03 22:39:17,287 INFO    wandb-upload_3:18481 [upload_job.py:push():131] Uploaded file /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/wandb-summary.json
2024-03-03 22:39:17,797 INFO    wandb-upload_0:18481 [upload_job.py:push():131] Uploaded file /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/files/config.yaml
2024-03-03 22:39:18,002 INFO    Thread-11 (_thread_body):18481 [sender.py:transition_state():617] send defer: 11
2024-03-03 22:39:18,002 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: defer
2024-03-03 22:39:18,002 INFO    HandlerThread:18481 [handler.py:handle_request_defer():172] handle defer: 11
2024-03-03 22:39:18,003 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: defer
2024-03-03 22:39:18,003 INFO    SenderThread:18481 [sender.py:send_request_defer():613] handle sender defer: 11
2024-03-03 22:39:18,003 INFO    SenderThread:18481 [file_pusher.py:join():178] waiting for file pusher
2024-03-03 22:39:18,003 INFO    SenderThread:18481 [sender.py:transition_state():617] send defer: 12
2024-03-03 22:39:18,003 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: defer
2024-03-03 22:39:18,003 INFO    HandlerThread:18481 [handler.py:handle_request_defer():172] handle defer: 12
2024-03-03 22:39:18,003 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: defer
2024-03-03 22:39:18,003 INFO    SenderThread:18481 [sender.py:send_request_defer():613] handle sender defer: 12
2024-03-03 22:39:18,003 INFO    SenderThread:18481 [file_stream.py:finish():595] file stream finish called
2024-03-03 22:39:18,195 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-03 22:39:18,376 INFO    SenderThread:18481 [file_stream.py:finish():599] file stream finish is done
2024-03-03 22:39:18,376 INFO    SenderThread:18481 [sender.py:transition_state():617] send defer: 13
2024-03-03 22:39:18,376 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: poll_exit
2024-03-03 22:39:18,377 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: defer
2024-03-03 22:39:18,377 INFO    HandlerThread:18481 [handler.py:handle_request_defer():172] handle defer: 13
2024-03-03 22:39:18,377 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: defer
2024-03-03 22:39:18,377 INFO    SenderThread:18481 [sender.py:send_request_defer():613] handle sender defer: 13
2024-03-03 22:39:18,377 INFO    SenderThread:18481 [sender.py:transition_state():617] send defer: 14
2024-03-03 22:39:18,377 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: defer
2024-03-03 22:39:18,377 INFO    HandlerThread:18481 [handler.py:handle_request_defer():172] handle defer: 14
2024-03-03 22:39:18,377 DEBUG   SenderThread:18481 [sender.py:send():382] send: final
2024-03-03 22:39:18,377 DEBUG   SenderThread:18481 [sender.py:send():382] send: footer
2024-03-03 22:39:18,377 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: defer
2024-03-03 22:39:18,377 INFO    SenderThread:18481 [sender.py:send_request_defer():613] handle sender defer: 14
2024-03-03 22:39:18,377 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-03 22:39:18,378 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: poll_exit
2024-03-03 22:39:18,378 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: poll_exit
2024-03-03 22:39:18,378 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: server_info
2024-03-03 22:39:18,378 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: get_summary
2024-03-03 22:39:18,378 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: poll_exit
2024-03-03 22:39:18,378 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: server_info
2024-03-03 22:39:18,379 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: sampled_history
2024-03-03 22:39:18,379 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: internal_messages
2024-03-03 22:39:18,380 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: job_info
2024-03-03 22:39:18,800 DEBUG   SenderThread:18481 [sender.py:send_request():409] send_request: job_info
2024-03-03 22:39:18,800 INFO    MainThread:18481 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-03-03 22:39:18,800 INFO    MainThread:18481 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-03-03 22:39:18,800 INFO    MainThread:18481 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-03-03 22:39:18,801 DEBUG   HandlerThread:18481 [handler.py:handle_request():146] handle_request: shutdown
2024-03-03 22:39:18,801 INFO    HandlerThread:18481 [handler.py:finish():869] shutting down handler
2024-03-03 22:39:19,387 INFO    WriterThread:18481 [datastore.py:close():296] close: /Users/apple/git/plr-exercise/wandb/run-20240303_223903-8nhe6k8j/run-8nhe6k8j.wandb
2024-03-03 22:39:19,805 INFO    SenderThread:18481 [sender.py:finish():1572] shutting down sender
2024-03-03 22:39:19,805 INFO    SenderThread:18481 [file_pusher.py:finish():172] shutting down file pusher
2024-03-03 22:39:19,805 INFO    SenderThread:18481 [file_pusher.py:join():178] waiting for file pusher
